week,market_data,cash,shares_held,portfolio_value,last_profit
179,"{'Close': 101173.03125, 'High': 101913.359375, 'Low': 95747.2265625, 'Open': 96656.0625, 'Volume': 85391409936.0, 'Rsi_14': 63.46620174424216, 'Sma_10': 98359.08125000002, 'Sma_50': 85987.08937499998, 'Roc_5': 1.2533140534631717, 'Bbl_20_2.0': 92594.46961939646, 'Bbm_20_2.0': 97313.62812500002, 'Bbu_20_2.0': 102032.78663060357, 'Bbb_20_2.0': 9.69886458151938, 'Bbp_20_2.0': 0.9089079780237628, 'Macd_12_26_9': 3483.7791297784133, 'Macdh_12_26_9': -565.051684618451, 'Macds_12_26_9': 4048.8308143968643, 'Price_vs_sma10': 0.028608949618467303, 'Sma10_vs_sma50': 0.14388197071125758, 'Bb_position': 0.08407652004704236}",10627.88238545143,2.088794607803731,221957.5645156098,9394.565891799633
180,"{'Close': 100043.0, 'High': 102524.9140625, 'Low': 99339.953125, 'Open': 101167.8046875, 'Volume': 72073983533.0, 'Rsi_14': 60.77560742531988, 'Sma_10': 98776.85078125002, 'Sma_50': 86659.30546874998, 'Roc_5': 0.11975587221672365, 'Bbl_20_2.0': 92546.12143545388, 'Bbm_20_2.0': 97365.89492187499, 'Bbu_20_2.0': 102185.6684082961, 'Bbb_20_2.0': 9.900332124073683, 'Bbp_20_2.0': 0.7777210470229874, 'Macd_12_26_9': 3382.9457026046875, 'Macdh_12_26_9': -532.7080894337419, 'Macds_12_26_9': 3915.6537920384294, 'Price_vs_sma10': 0.01281827886529791, 'Sma10_vs_sma50': 0.1398297072305722, 'Bb_position': 0.07336526424225524}",116292.72345053061,1.0443973039018655,220777.36292478495,-1180.2015908248432
181,"{'Close': 101459.2578125, 'High': 101888.8046875, 'Low': 99233.28125, 'Open': 100046.6484375, 'Volume': 56894751583.0, 'Rsi_14': 62.89852640806857, 'Sma_10': 99322.56015625001, 'Sma_50': 87325.26953124997, 'Roc_5': 0.22051656826058538, 'Bbl_20_2.0': 92394.47424154113, 'Bbm_20_2.0': 97549.99375, 'Bbu_20_2.0': 102705.51325845886, 'Bbb_20_2.0': 10.570004795021042, 'Bbp_20_2.0': 0.8791338638216695, 'Macd_12_26_9': 3378.3708976667986, 'Macdh_12_26_9': -429.8263154973047, 'Macds_12_26_9': 3808.1972131641032, 'Price_vs_sma10': 0.02151271224673055, 'Sma10_vs_sma50': 0.13738624214273648, 'Bb_position': 0.08825995103249523}",58146.361725265306,1.6256109992655121,223079.64720258064,2302.2842777956976
182,"{'Close': 101372.96875, 'High': 102618.8828125, 'Low': 100634.0546875, 'Open': 101451.4375, 'Volume': 40422968793.0, 'Rsi_14': 62.67595147851069, 'Sma_10': 99583.00390625, 'Sma_50': 88019.88062499998, 'Roc_5': 4.0440727206947615, 'Bbl_20_2.0': 92287.28056252915, 'Bbm_20_2.0': 97717.951171875, 'Bbu_20_2.0': 103148.62178122085, 'Bbb_20_2.0': 11.114990734494429, 'Bbp_20_2.0': 0.8365162280174884, 'Macd_12_26_9': 3329.403237556864, 'Macdh_12_26_9': -383.03518048579144, 'Macds_12_26_9': 3712.4384180426555, 'Price_vs_sma10': 0.01797460182497727, 'Sma10_vs_sma50': 0.13136944971004416, 'Bb_position': 0.08808346665786455}",17443.90851757959,2.0267814206272097,222904.75813390233,-174.88906867831247
183,"{'Close': 104298.6953125, 'High': 105047.5390625, 'Low': 101227.03125, 'Open': 101373.53125, 'Volume': 51145914137.0, 'Rsi_14': 66.94678070614543, 'Sma_10': 100353.51640625001, 'Sma_50': 88765.560625, 'Roc_5': 7.885422024646742, 'Bbl_20_2.0': 92550.24140714803, 'Bbm_20_2.0': 98277.77109375, 'Bbu_20_2.0': 104005.30078035196, 'Bbb_20_2.0': 11.65579891130886, 'Bbp_20_2.0': 1.0256126592267485, 'Macd_12_26_9': 3486.487637185186, 'Macdh_12_26_9': -180.76062468597593, 'Macds_12_26_9': 3667.248261871162, 'Price_vs_sma10': 0.03931281182294757, 'Sma10_vs_sma50': 0.13054562715155513, 'Bb_position': 0.11296014546569548}",11145.238275449663,2.08891504776467,229016.35237595337,6111.59424205104
184,"{'Close': 106029.71875, 'High': 107780.578125, 'Low': 103322.984375, 'Open': 104293.578125, 'Volume': 91020417816.0, 'Rsi_14': 69.19287762165524, 'Sma_10': 100964.41718750002, 'Sma_50': 89527.56906249998, 'Roc_5': 4.8003775709744785, 'Bbl_20_2.0': 93060.22338622336, 'Bbm_20_2.0': 98979.991015625, 'Bbu_20_2.0': 104899.75864502664, 'Bbb_20_2.0': 11.961544083121096, 'Bbp_20_2.0': 1.0954395658506257, 'Macd_12_26_9': 3707.914747153991, 'Macdh_12_26_9': 32.533188226263064, 'Macds_12_26_9': 3675.381558927728, 'Price_vs_sma10': 0.05016917547390247, 'Sma10_vs_sma50': 0.1277466622266474, 'Bb_position': 0.12363703721821229}",16717.857413174494,2.035485624500763,232539.8256986585,3523.473322705133
185,"{'Close': 106140.6015625, 'High': 108268.4453125, 'Low': 105291.734375, 'Open': 106030.6875, 'Volume': 68589364868.0, 'Rsi_14': 69.33661864720082, 'Sma_10': 101586.14375000002, 'Sma_50': 90252.22593749998, 'Roc_5': 6.09498072079006, 'Bbl_20_2.0': 92944.35955220758, 'Bbm_20_2.0': 99488.89453124999, 'Bbu_20_2.0': 106033.4295102924, 'Bbb_20_2.0': 13.156312591224411, 'Bbp_20_2.0': 1.008187904301131, 'Macd_12_26_9': 3847.987439469667, 'Macdh_12_26_9': 138.08470443355145, 'Macds_12_26_9': 3709.9027350361157, 'Price_vs_sma10': 0.04483345507934965, 'Sma10_vs_sma50': 0.12558047953685725, 'Bb_position': 0.12445359988107804}",25076.78611976174,1.9566499093339977,232756.78454368334,216.95884502484114
186,"{'Close': 100041.5390625, 'High': 106470.609375, 'Low': 100041.5390625, 'Open': 106147.296875, 'Volume': 93865656139.0, 'Rsi_14': 54.32268839178437, 'Sma_10': 101466.69609375, 'Sma_50': 90798.64687499999, 'Roc_5': -1.3973281300953238, 'Bbl_20_2.0': 93415.97986697813, 'Bbm_20_2.0': 99708.34804687499, 'Bbu_20_2.0': 106000.71622677185, 'Bbb_20_2.0': 12.62154734915212, 'Bbp_20_2.0': 0.5264758041884375, 'Macd_12_26_9': 3427.344392828454, 'Macdh_12_26_9': -226.04667376612952, 'Macds_12_26_9': 3653.3910665945837, 'Price_vs_sma10': -0.014045564565670153, 'Sma10_vs_sma50': 0.11749127972618817, 'Bb_position': 0.06250485309313882}",37615.17917964261,1.8385198735578414,221543.53692736197,-11213.247616321372
187,"{'Close': 97490.953125, 'High': 102748.1484375, 'Low': 95587.6796875, 'Open': 100070.6875, 'Volume': 97221662392.0, 'Rsi_14': 49.495856840127566, 'Sma_10': 101472.51953124999, 'Sma_50': 91301.67515624998, 'Roc_5': -3.8294386293190215, 'Bbl_20_2.0': 93419.65028680304, 'Bbm_20_2.0': 99709.81953125, 'Bbu_20_2.0': 105999.98877569697, 'Bbb_20_2.0': 12.616950414749407, 'Bbp_20_2.0': 0.32362426828110835, 'Macd_12_26_9': 2855.2571516670723, 'Macdh_12_26_9': -638.5071319420094, 'Macds_12_26_9': 3493.7642836090818, 'Price_vs_sma10': -0.03923787863593751, 'Sma10_vs_sma50': 0.11139822306210735, 'Bb_position': 0.038408521408545726}",18807.589589821306,2.0265176769310127,216374.72943848657,-5168.807488875405
188,"{'Close': 97755.9296875, 'High': 98098.9140625, 'Low': 92175.1796875, 'Open': 97484.6953125, 'Volume': 105634083408.0, 'Rsi_14': 49.992980057799095, 'Sma_10': 101580.56953124999, 'Sma_50': 91852.48999999999, 'Roc_5': -6.273103997510755, 'Bbl_20_2.0': 93601.54725684115, 'Bbm_20_2.0': 99775.16328124999, 'Bbu_20_2.0': 105948.77930565883, 'Bbb_20_2.0': 12.375055718037599, 'Bbp_20_2.0': 0.3364626512430904, 'Macd_12_26_9': 2395.6398406241933, 'Macdh_12_26_9': -878.4995543879108, 'Macds_12_26_9': 3274.139395012104, 'Price_vs_sma10': -0.03765129356331661, 'Sma10_vs_sma50': 0.10590980746684166, 'Bb_position': 0.03921123450298177}",10818.73688777968,2.108462231230308,216933.42251267904,558.6930741924734
189,"{'Close': 97224.7265625, 'High': 99507.1015625, 'Low': 96426.5234375, 'Open': 97756.1953125, 'Volume': 51765334294.0, 'Rsi_14': 48.95269704530663, 'Sma_10': 101185.7390625, 'Sma_50': 92407.33515625, 'Roc_5': -8.304268172455187, 'Bbl_20_2.0': 93594.06130936151, 'Bbm_20_2.0': 99772.41015624999, 'Bbu_20_2.0': 105950.75900313846, 'Bbb_20_2.0': 12.384884432906421, 'Bbp_20_2.0': 0.29382164580808323, 'Macd_12_26_9': 1965.864890768673, 'Macdh_12_26_9': -1046.6196033947454, 'Macds_12_26_9': 3012.4844941634183, 'Price_vs_sma10': -0.03914595610704958, 'Sma10_vs_sma50': 0.09499682997466315, 'Bb_position': 0.03426747752728173}",10818.73688777968,2.108462231230308,215813.40078650502,-1120.021726174018
190,"{'Close': 95104.9375, 'High': 97360.265625, 'Low': 94202.1875, 'Open': 97218.3203125, 'Volume': 43147981314.0, 'Rsi_14': 44.93443312996466, 'Sma_10': 100691.9328125, 'Sma_50': 92923.64843750001, 'Roc_5': -10.397212659475782, 'Bbl_20_2.0': 93446.4267894276, 'Bbm_20_2.0': 99734.39179687499, 'Bbu_20_2.0': 106022.35680432238, 'Bbb_20_2.0': 12.609421673225492, 'Bbp_20_2.0': 0.13187976623661882, 'Macd_12_26_9': 1437.6436243203934, 'Macdh_12_26_9': -1259.87269587442, 'Macds_12_26_9': 2697.5163201948135, 'Price_vs_sma10': -0.05548602709716212, 'Sma10_vs_sma50': 0.08359857265209403, 'Bb_position': 0.01564302813635234}",10790.67056829594,2.1087509059376184,211343.2936805615,-4470.10710594352
191,"{'Close': 94686.2421875, 'High': 96416.2109375, 'Low': 92403.1328125, 'Open': 95099.390625, 'Volume': 65239002919.0, 'Rsi_14': 44.16332770537348, 'Sma_10': 100014.63125, 'Sma_50': 93442.55093750001, 'Roc_5': -5.353073258553459, 'Bbl_20_2.0': 93191.50080870083, 'Bbm_20_2.0': 99668.59570312499, 'Bbu_20_2.0': 106145.69059754914, 'Bbb_20_2.0': 12.997263277827184, 'Bbp_20_2.0': 0.11538671296030611, 'Macd_12_26_9': 974.0114547461562, 'Macdh_12_26_9': -1378.803892358926, 'Macds_12_26_9': 2352.8153471050823, 'Price_vs_sma10': -0.05327609566625289, 'Sma10_vs_sma50': 0.07033284351254276, 'Bb_position': 0.014081978932771494}",10567.165000675835,2.111101000196606,210459.38558756514,-883.9080929963675
192,"{'Close': 98676.09375, 'High': 99404.0625, 'Low': 93448.015625, 'Open': 94684.34375, 'Volume': 47114953674.0, 'Rsi_14': 52.524175707334344, 'Sma_10': 99744.94375, 'Sma_50': 94059.84265625002, 'Roc_5': 1.2156416436717445, 'Bbl_20_2.0': 93184.04337590495, 'Bbm_20_2.0': 99663.97382812499, 'Bbu_20_2.0': 106143.90428034503, 'Bbb_20_2.0': 13.003556256737207, 'Bbp_20_2.0': 0.4237738672190117, 'Macd_12_26_9': 917.9457889287733, 'Macdh_12_26_9': -1147.8956465410474, 'Macds_12_26_9': 2065.8414354698207, 'Price_vs_sma10': -0.010715831397719403, 'Sma10_vs_sma50': 0.06044132047431425, 'Bb_position': 0.05174155229479372}",10522.782907672998,2.1115697281973955,218884.2353669412,8424.849779376062
193,"{'Close': 99299.1953125, 'High': 99478.75, 'Low': 97593.46875, 'Open': 98675.9140625, 'Volume': 33700394629.0, 'Rsi_14': 53.69041710905838, 'Sma_10': 99244.99375, 'Sma_50': 94658.6353125, 'Roc_5': 1.5786925968924999, 'Bbl_20_2.0': 93478.19947097388, 'Bbm_20_2.0': 99799.25507812499, 'Bbu_20_2.0': 106120.3106852761, 'Bbb_20_2.0': 12.667540658901416, 'Bbp_20_2.0': 0.4604449164266754, 'Macd_12_26_9': 913.2648843547213, 'Macdh_12_26_9': -922.0612408920797, 'Macds_12_26_9': 1835.326125246801, 'Price_vs_sma10': 0.0005461390086490466, 'Sma10_vs_sma50': 0.048451558828826125, 'Bb_position': 0.05485279682971912}",10522.782907672998,2.1115697281973955,220199.95776390872,1315.7223969675251
194,"{'Close': 95795.515625, 'High': 99884.5703125, 'Low': 95137.8828125, 'Open': 99297.6953125, 'Volume': 47054980873.0, 'Rsi_14': 46.73799325468102, 'Sma_10': 98221.5734375, 'Sma_50': 95061.76406249999, 'Roc_5': -1.4700076698917175, 'Bbl_20_2.0': 93024.26395680342, 'Bbm_20_2.0': 99592.99531249999, 'Bbu_20_2.0': 106161.72666819656, 'Bbb_20_2.0': 13.191151315582776, 'Bbp_20_2.0': 0.21094268574351732, 'Macd_12_26_9': 619.6941164194432, 'Macdh_12_26_9': -972.5056070618864, 'Macds_12_26_9': 1592.1997234813296, 'Price_vs_sma10': -0.024699846760688916, 'Sma10_vs_sma50': 0.03323954069401174, 'Bb_position': 0.02610405609601655}",15785.561898230417,2.0585705173377793,212987.386057026,-7212.571706882736
195,"{'Close': 94164.859375, 'High': 97294.84375, 'Low': 93310.7421875, 'Open': 95704.9765625, 'Volume': 52419934565.0, 'Rsi_14': 43.88945313835861, 'Sma_10': 97023.99921875, 'Sma_50': 95426.96406249997, 'Roc_5': -0.988464058451224, 'Bbl_20_2.0': 92306.5508523957, 'Bbm_20_2.0': 99305.07148437499, 'Bbu_20_2.0': 106303.59211635428, 'Bbb_20_2.0': 14.094991378321426, 'Bbp_20_2.0': 0.13276438124029255, 'Macd_12_26_9': 252.5456473371596, 'Macdh_12_26_9': -1071.7232609153361, 'Macds_12_26_9': 1324.2689082524957, 'Price_vs_sma10': -0.029468377584640635, 'Sma10_vs_sma50': 0.01673568023398554, 'Bb_position': 0.01748114513919998}",15785.561898230417,2.0585705173377793,209630.56517686343,-3356.8208801625588
196,"{'Close': 95163.9296875, 'High': 95525.8984375, 'Low': 94014.2890625, 'Open': 94160.1875, 'Volume': 24107436185.0, 'Rsi_14': 46.058618503824356, 'Sma_10': 96536.23828125, 'Sma_50': 95799.33312499999, 'Roc_5': 0.5044951504718833, 'Bbl_20_2.0': 91830.93346078742, 'Bbm_20_2.0': 99001.46718749999, 'Bbu_20_2.0': 106172.00091421256, 'Bbb_20_2.0': 14.485712041281607, 'Bbp_20_2.0': 0.23240921483264804, 'Macd_12_26_9': 41.71361646258447, 'Macdh_12_26_9': -1026.0442334319291, 'Macds_12_26_9': 1067.7578498945136, 'Price_vs_sma10': -0.0142154761588275, 'Sma10_vs_sma50': 0.007692174175038235, 'Bb_position': 0.03139242171206377}",23678.342847345626,1.974751765825783,211603.48104065692,1972.9158637934888
197,"{'Close': 93530.2265625, 'High': 95174.875, 'Low': 92881.7890625, 'Open': 95174.0546875, 'Volume': 29635885267.0, 'Rsi_14': 43.122877985932725, 'Sma_10': 96140.16562500001, 'Sma_50': 96134.3603125, 'Roc_5': -5.214907676156364, 'Bbl_20_2.0': 91253.85032720544, 'Bbm_20_2.0': 98806.34257812498, 'Bbu_20_2.0': 106358.83482904453, 'Bbb_20_2.0': 15.28746445593385, 'Bbp_20_2.0': 0.15070364587381108, 'Macd_12_26_9': -254.26743896864355, 'Macdh_12_26_9': -1057.6202310905257, 'Macds_12_26_9': 803.3527921218822, 'Price_vs_sma10': -0.027147228689830005, 'Sma10_vs_sma50': 6.038748769060349e-05, 'Bb_position': 0.021402794031671068}",35517.51427101844,1.8503435844638911,208580.56894439453,-3022.9120962623856
198,"{'Close': 92643.2109375, 'High': 94903.3203125, 'Low': 91317.1328125, 'Open': 93527.1953125, 'Volume': 56188003691.0, 'Rsi_14': 41.57346980003328, 'Sma_10': 95628.89375, 'Sma_50': 96377.74078124999, 'Roc_5': -6.702959026055804, 'Bbl_20_2.0': 90610.3767419178, 'Bbm_20_2.0': 98604.731640625, 'Bbu_20_2.0': 106599.0865393322, 'Bbb_20_2.0': 16.214951890632268, 'Bbp_20_2.0': 0.12714185330394415, 'Macd_12_26_9': -554.0228748310619, 'Macdh_12_26_9': -1085.9005335623553, 'Macds_12_26_9': 531.8776587312934, 'Price_vs_sma10': -0.03122155548829616, 'Sma10_vs_sma50': -0.00776991684158331, 'Bb_position': 0.01906990258150228}",53267.72068818641,1.6605631565793644,207107.6234782093,-1472.9454661852214
199,"{'Close': 93429.203125, 'High': 96090.6015625, 'Low': 91914.03125, 'Open': 92643.25, 'Volume': 43625106843.0, 'Rsi_14': 43.51033221525117, 'Sma_10': 95249.34140625001, 'Sma_50': 96472.29515624998, 'Roc_5': -2.4701704297549156, 'Bbl_20_2.0': 89999.93765785347, 'Bbm_20_2.0': 98217.540234375, 'Bbu_20_2.0': 106435.14281089653, 'Bbb_20_2.0': 16.73347256897697, 'Bbp_20_2.0': 0.20865364534324551, 'Macd_12_26_9': -719.8601173177885, 'Macdh_12_26_9': -1001.3902208392656, 'Macds_12_26_9': 281.53010352147703, 'Price_vs_sma10': -0.0191091954482593, 'Sma10_vs_sma50': -0.012676735305397594, 'Bb_position': 0.032219296903085}",79901.76106748413,1.373072685234779,208186.8478816735,1079.2244034641772
